,message_body,abusive,asking_exchange,normal,offline_sell,possible_fraud,sharing_contact_details
1884,That's the reason I asked you,0,0,1,0,0,0
2834,Any canon model.,0,0,1,0,0,0
7317,Is it available?,0,0,1,0,0,0
623,Santosh koonsa brand ka chair hey,0,0,1,0,0,0
1682,Is it available?,0,0,1,0,0,0
4409,Yeah i can understand  but it's  far from my location,0,0,1,0,0,0
5687,"I can give you 1K discount on my price, as I have also accepted an offer of 3K",0,0,1,0,0,0
6362,Is it available?,0,0,1,0,0,0
4403,Is it available?,0,0,1,0,0,0
4886,I can 1600,0,0,1,0,0,0
541,Final price ? ,0,0,1,0,0,0
5831,OFFER MADE: ₹ 5000 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1775,Just wanted to let you know that I will wait till then..,0,0,1,0,0,0
8203,COD available,0,0,0,1,0,0
7786,Did u called me,0,0,0,0,0,1
8084,exchange  ?,0,1,0,0,0,0
1245,I will buy it immediately,0,0,1,0,0,0
6117,8000 last,0,0,1,0,0,0
8102,is exchange offer available for this item,0,1,0,0,0,0
5137,Where the product is from ???,0,0,1,0,0,0
5488,Is it available?,0,0,1,0,0,0
1288,Good,0,0,1,0,0,0
3181,OFFER MADE : ? 600| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1738,How old is it?,0,0,1,0,0,0
382,http://teja7.kuikr.com/o1/20191022/ak_2138075760-1571753966_sm.jpg,0,0,1,0,0,0
5663,abhi toh upar tum bola 11400,0,0,1,0,0,0
3091,"Yes, It's available.",0,0,1,0,0,0
3398,Yes it is in awesome condition,0,0,1,0,0,0
6529,And u,0,0,1,0,0,0
798,Please clarify,0,0,1,0,0,0
6778,OFFER ACCEPTED : ₹ 0| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1234,OFFER MADE : ? 1500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
236,Kindly whatsApp me,0,0,0,0,0,1
2674,Is there is any problem from colling side.,0,0,1,0,0,0
201,Call or WhatsApp,0,0,0,0,0,1
654,Could you please share your contact details?,0,0,0,0,0,1
3232,Screen pe  dot hai kya,0,0,1,0,0,0
3220,Check your WhatsApp I get one error,0,0,1,0,0,0
2057,If 16500,0,0,1,0,0,0
6538,Kitna kam kre bhai,0,0,1,0,0,0
7842,Offer Made: 8500| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
4022,OFFER ACCEPTED : ? 500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2778,OFFER MADE : ? 455| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7591,13.7k is the cost at the moment.. 199$,0,0,1,0,0,0
7468,No need gas,0,0,1,0,0,0
4378,Is it available?,0,0,1,0,0,0
1227,It's clone?,0,0,1,0,0,0
7076,To my citi,0,0,1,0,0,0
3837,Monday to Friday in evening,0,0,1,0,0,0
6409,Ok done,0,0,1,0,0,0
2485,Hi! I'm interested in the product that you've put for sale on Quikr. Can you please share some images of it?,0,0,1,0,0,0
5703,Offer Accepted: 10000| Please access the mobile site through your email to complete this transaction. | http%3A%2F%2Fwww.quikr.com%2FescrowBuyer%3FofferId%3D100025078452%26pass%3D90386b6908bb7ff13a5951054d37b837%26channel%3DCHAT,0,0,1,0,0,0
4546,kindly send me your whatpp number&nbsp;,0,0,0,0,0,1
6182,Is it available?,0,0,1,0,0,0
2519,It's available,0,0,1,0,0,0
1083,Ok,0,0,1,0,0,0
1202,Even i will have to check once before buying,0,0,1,0,0,0
3228,OFFER ACCEPTED : ? 13000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
947,3000?,0,0,1,0,0,0
5624,Offer Made: 4000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
1975,"1) Apple Airpods 1..Rs 5250 Brand new with 1 Year Manufacturer Apple Brand  service centre warranty 

2) Apple Airpods 2.. Rs 7750 Brand new with 1 Year Manufacturer Apple Brand Service Centre warranty 


3) Apple Airpods 2 with 9 month Manufacturer Brand Apple Brand Service Centre warranty remaining  Rs 4750


4) Apple Airpods Same as original 1 year seller warranty Rs 2750",0,0,0,1,0,0
3432,OFFER MADE : ? 7000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3285,Am not able to download the pics,0,0,1,0,0,0
4306,Offer Made: 14000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
4605,Counter Offer: 19000| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
1132,Is it available?,0,0,1,0,0,0
1821,Kaha pe miloge,0,0,1,0,0,0
5373,She said I should send her through DHL or DTD,0,0,0,1,0,0
383,How old is this item?,0,0,1,0,0,0
7137,Call me,0,0,0,0,0,1
3642,8' * 6',0,0,1,0,0,0
5159,This is Pooja here,0,0,1,0,0,0
4402,Offer Made: 25000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
5862,OFFER MADE: ₹ 2975 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3168,Bhai Tu Dekh le,0,0,1,0,0,0
4120,How old is it?,0,0,1,0,0,0
5985,Offer Made: 10000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
3462,You take from quiker door step,0,0,1,0,0,0
1725,5500,0,0,1,0,0,0
2547,"Yes, It's available.",0,0,1,0,0,0
7357,COUNTER OFFER MADE : ₹ 1300| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
5464,OFFER MADE : ₹ 15000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
3555,http://teja7.kuikr.com/o1/20191022/ak_478804210-1571717357_sm.jpg,0,0,1,0,0,0
7130,Ok,0,0,1,0,0,0
6858,It is of 2013,0,0,1,0,0,0
7224,We can negotiate to 9500,0,0,1,0,0,0
4958,Good afternoon...,0,0,1,0,0,0
7007,That's limited there are only 1 or 2 picture and the clarity of that picture was not too good so o requesting you to send some good picture please !!,0,0,1,0,0,0
8116,Exchange exchange,0,1,0,0,0,0
2068,Hi,0,0,1,0,0,0
218,Drop me your whatsapp number sir,0,0,0,0,0,1
4080,Is it available?,0,0,1,0,0,0
7878,Invoice also I have for both of them,0,0,1,0,0,0
7952,ok,0,0,1,0,0,0
5761,with mattress 9000/=,0,0,1,0,0,0
1693,Worth 4000,0,0,1,0,0,0
6584,Whatsapp : 9444573793,0,0,0,0,0,1
2034,Bill or Invoice available?,0,0,1,0,0,0
6966,How old is it?,0,0,1,0,0,0
4939,Counter Offer: 40999| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
104,8948344420,0,0,0,0,0,1
1002,Rs. 3000,0,0,1,0,0,0
569,Sorry it is too big ,0,0,1,0,0,0
3253,Otherwise I will have to give 300 to quickr,0,0,1,0,0,0
1203,OFFER MADE : ? 14000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6138,I would like to buy it for 4000,0,0,1,0,0,0
3759,OFFER MADE : ? 8000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2910,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
7996,hell,1,0,0,0,0,0
962,OFFER MADE : ? 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4751,are u buying this now?,0,0,1,0,0,0
5667,Bhai mera loss ho traha hai,0,0,1,0,0,0
5133,What's your final price?,0,0,1,0,0,0
7798,Which brand you require,0,0,1,0,0,0
7417,It's in good condition.,0,0,1,0,0,0
2008,"Samsung price list 

99 percent Same as Original high Quality 1 year warranty with Box & All Accessories Brand New imported from USA California unlock All India Sim card will work Factory Unlock All Model Indian 4G network will work 

Same as original all features no differences 
1)Look
2)Software
3)Features
4)Camera
5)Battery
6)Ram
7)processor

Every thing is same imported from USA

Color choice depend upon stock & Availability when u confirm ur order we will inform which color r available in stock

(Rom is internal Storage) 

****************************

1)Samsung Galaxy Note 9..4G..6gb Ram 128gb Rom Rs  9000
   Samsung Galaxy Note 9..4G..8gb Ram 512gb Rom Rs 10500

2)Samsung S9 Plus 4G..6gb Ram 64gb Rom Rs 9000
Samsung S9 Plus 4G 6gb Ram 128gb Rom Rs 9500
Samsung S9 Plus 4G 6gb Ram 256gb Rom Rs 10250


3) Samsung S10 Plus 8gb Ram 128GB Rom Rs 9500
 Samsung S10 Plus 8gb Ram  512gb Rom  Rs 10500
 Samsung S10 Plus 12gb Ram  1TB Rom Rs 12500


4)Samsung Note 10 plus..12gb Ram 256gb Rom Rs 11500
    Samsung Note 10 plus..12gb Ram 512gb Rom Rs 13500",0,0,0,1,0,0
2842,How old is it?,0,0,1,0,0,0
3689,OFFER MADE : ? 800| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
290,Could you please share your contact details?,0,0,0,0,0,1
4058,http://teja7.kuikr.com/o1/20191022/ak_676954822-1571727760_sm.jpg,0,0,1,0,0,0
758,COUNTER OFFER MADE : ? 7500| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4400,I am in siddhapura near whitefield,0,0,1,0,0,0
2545,OFFER ACCEPTED : ? 5100| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
2029,Yes original,0,0,1,0,0,0
1843,Hyderabad,0,0,1,0,0,0
8189,COD available,0,0,0,1,0,0
4023,Price of the wallpaper?,0,0,1,0,0,0
251,Inbox me / Whatsapp:- 8095649439,0,0,0,0,0,1
7769,East,0,0,0,1,0,0
3736,"Thanks bhai, but u accept my accept so I will get payment options",0,0,1,0,0,0
5142,Is it available?,0,0,1,0,0,0
3834,Where do you live?,0,0,1,0,0,0
3251,Ur adress,0,0,1,0,0,0
1565,Is it in total working condition?,0,0,1,0,0,0
14,Your contact number,0,0,0,0,0,1
4591,hi,0,0,1,0,0,0
4868,What is the condition of the product?,0,0,1,0,0,0
7453,Yes sir available plz visit my shop on below mentioned address,0,0,1,0,0,0
1907,OFFER MADE : ? 3000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
180,"For any Queries plz call our executive on- 8451016501 or
7304681355


Only Whatsapp sales team
+1 (802) 6715252

Only Whatsapp
9867627551

only whatsapp 
+1 (424) 2500853


waiting for ur order
thank you.",0,0,0,0,0,1
2137,9112556727 Whatsaap me,0,0,0,0,0,1
5564,3500 for matteress,0,0,1,0,0,0
6446,9719430281 whatsapp me,0,0,0,0,0,1
5477,De do bhai,0,0,1,0,0,0
7818,Final gonna be 2750,0,0,1,0,0,0
1040,It's just 18 months old,0,0,1,0,0,0
6806,OFFER MADE : ₹ 25000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
311,Ok,0,0,1,0,0,0
206,Hi ,0,0,1,0,0,0
7903,Almost new only 3 months old,0,0,1,0,0,0
852,Tumi ektu eta rakhte parbe ko din ami nebo amke ektu jogar korte hobe,0,0,1,0,0,0
5518,Is it available?,0,0,1,0,0,0
5738,Thik bye,0,0,1,0,0,0
8272,Lets meet at some place,0,0,0,1,0,0
6955,Price not negotiable.,0,0,1,0,0,0
7960,Offer Made: 400| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
1727,Inch?,0,0,1,0,0,0
2920,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
721,Hey is it available,0,0,1,0,0,0
4256,Offer Made: 11000| Please access the mobile site through your email to complete this transaction.,0,0,1,0,0,0
2431,Exchange?,0,1,0,0,0,0
670,COUNTER OFFER MADE : ? 5499| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
749,Is it available?,0,0,1,0,0,0
402,9000,0,0,1,0,0,0
3026,Call me brother,0,0,1,0,0,0
7944,ok where you work,1,0,0,0,0,0
5455,No,0,0,1,0,0,0
4311,Hope Jio works on it,0,0,1,0,0,0
6928,OFFER MADE : ₹ 8000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1710,OFFER MADE : ? 2700| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6021,"Yes, It's available.",0,0,1,0,0,0
3703,"Done payment, I trust u. There r no scratches no repairs rt?",0,0,1,0,0,0
7706,2500,0,0,1,0,0,0
93,Yes available ,0,0,1,0,0,0
5419,Could we get cheaper goods vehicle close by?,0,0,0,1,0,0
2150,"Yes, It's available.",0,0,1,0,0,0
5701,7566093916,0,0,0,0,0,1
391,COUNTER OFFER MADE : ? 10000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4137,"Hi...
Pls send your mobile no.....I am interested.....
Sowri
9513366777",0,0,0,0,0,1
6453,I need this phone,0,0,1,0,0,0
6907,30k,0,0,1,0,0,0
3008,Because already checked after delivery not transfer money my account quicker person cheated 7000 my money,0,0,1,0,0,0
6738,OFFER MADE : ₹ 3000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6280,OFFER MADE : ₹ 2000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4574,yes but not high nogotiation,0,0,1,0,0,0
4855,okay,0,0,1,0,0,0
7888,OFFER MADE : ₹ 30000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
6530,Box Bill charger all available,0,0,1,0,0,0
7070,Was driving,0,0,1,0,0,0
4126,Aiwa heavy speakers also available,0,0,1,0,0,0
6795,i agree wid ur prise,0,0,1,0,0,0
6497,OFFER MADE : ₹ 14000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1823,Mostly next month,0,0,1,0,0,0
7659,New milaga 3500,0,0,1,0,0,0
7294,12k is my last price,0,0,1,0,0,0
2391,OFFER MADE : ? 3800| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4847,is the display size 15.6 inches? how is the screen? what is the problem with the laptop,0,0,1,0,0,0
6802,9902220387,0,0,0,0,0,1
5775,CALL ME 9986174611,0,0,0,0,0,1
3366,Rs 2600,0,0,1,0,0,0
6399,13 month's completely,0,0,1,0,0,0
7350,Two people can sleep when it's converted into a bed,0,0,1,0,0,0
1106,Don't bargain for just 1k,0,0,1,0,0,0
2505,OFFER MADE : ? 4000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
4545,kindly send me your whatpp number for more info,0,0,0,0,0,1
4587,Counter Offer: 2200| Please access the mobile site through your email to complete this transaction. | undefined,0,0,1,0,0,0
2902,OFFER MADE : ? 5000| Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
1508,How old is it?,0,0,1,0,0,0
5033,u der??,0,0,1,0,0,0
1977,Is it available?,0,0,1,0,0,0
6143,Hi! I'm interested in the product that you've put for sale on Quikr. Can you please share some images of it?,0,0,1,0,0,0
5839,OFFER MADE: ₹ 1600 | Please access the mobile site through your email to respond to this offer. Download the latest version of the app now to trade with the Quikr guarantee!,0,0,1,0,0,0
